Record Length,Analog:7000
Sample Interval,CH:0.0000000010000
Vertical Units,CH1:V CH3:V,,,
Vertical Scale,CH1:+1.000000E+00 CH3:+1.000000E+00,,,
Vertical Offset,CH1:+2.000000E-01 CH3:-3.500000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,0.5000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ3R3911,,,
Software Version,8.1.6.1.33,,,
Source,CH1,CH3
+2.481000E-06,+8.000000E-02,+6.000018E-02
+2.482000E-06,+8.000000E-02,+6.000018E-02
+2.483000E-06,+3.999999E-02,+6.000018E-02
+2.484000E-06,+3.999999E-02,+6.000018E-02
+2.485000E-06,+3.999999E-02,+6.000018E-02
+2.486000E-06,+3.999999E-02,+1.999998E-02
+2.487000E-06,+3.999999E-02,+6.000018E-02
+2.488000E-06,+3.999999E-02,+1.999998E-02
+2.489000E-06,+3.999999E-02,+1.999998E-02
+2.490000E-06,+3.999999E-02,+1.999998E-02
+2.491000E-06,+3.999999E-02,+1.999998E-02
+2.492000E-06,+3.999999E-02,+1.999998E-02
+2.493000E-06,+3.999999E-02,+6.000018E-02
+2.494000E-06,+3.999999E-02,+1.999998E-02
+2.495000E-06,+3.999999E-02,+1.999998E-02
+2.496000E-06,+3.999999E-02,+1.999998E-02
+2.497000E-06,+3.999999E-02,+1.999998E-02
+2.498000E-06,+3.999999E-02,+1.999998E-02
+2.499000E-06,+3.999999E-02,+1.999998E-02
+2.500000E-06,-1.490116E-08,+1.999998E-02
+2.501000E-06,-1.490116E-08,+1.999998E-02
+2.502000E-06,-1.490116E-08,+1.999998E-02
+2.503000E-06,-1.490116E-08,+1.999998E-02
+2.504000E-06,-1.490116E-08,+1.999998E-02
+2.505000E-06,-1.490116E-08,+1.999998E-02
+2.506000E-06,-1.490116E-08,+1.999998E-02
+2.507000E-06,-1.490116E-08,+1.999998E-02
+2.508000E-06,-1.490116E-08,+1.999998E-02
+2.509000E-06,-1.490116E-08,+1.999998E-02
+2.510000E-06,-1.490116E-08,+1.999998E-02
+2.511000E-06,+3.999999E-02,+1.999998E-02
+2.512000E-06,+8.000000E-02,+1.999998E-02
+2.513000E-06,+2.000000E-01,+1.999998E-02
+2.514000E-06,+2.800000E-01,+1.999998E-02
+2.515000E-06,+3.600000E-01,+1.999998E-02
+2.516000E-06,+4.000000E-01,+6.000018E-02
+2.517000E-06,+4.000000E-01,+1.000001E-01
+2.518000E-06,+4.000000E-01,+1.000001E-01
+2.519000E-06,+3.600000E-01,+1.000001E-01
+2.520000E-06,+4.000000E-01,+6.000018E-02
+2.521000E-06,+4.000000E-01,+1.999998E-02
+2.522000E-06,+4.400000E-01,-1.999998E-02
+2.523000E-06,+5.200000E-01,-1.999998E-02
+2.524000E-06,+6.000000E-01,-1.999998E-02
+2.525000E-06,+6.400000E-01,+1.999998E-02
+2.526000E-06,+8.000000E-01,-1.999998E-02
+2.527000E-06,+8.400000E-01,+1.999998E-02
+2.528000E-06,+9.600000E-01,+1.999998E-02
+2.529000E-06,+9.999999E-01,+1.999998E-02
+2.530000E-06,+1.080000E+00,+1.999998E-02
+2.531000E-06,+1.120000E+00,+1.999998E-02
+2.532000E-06,+1.200000E+00,+1.999998E-02
+2.533000E-06,+1.240000E+00,+6.000018E-02
+2.534000E-06,+1.320000E+00,+1.999998E-02
+2.535000E-06,+1.360000E+00,+1.999998E-02
+2.536000E-06,+1.400000E+00,+1.999998E-02
+2.537000E-06,+1.520000E+00,+1.999998E-02
+2.538000E-06,+1.560000E+00,+1.999998E-02
+2.539000E-06,+1.680000E+00,+1.999998E-02
+2.540000E-06,+1.760000E+00,+1.999998E-02
+2.541000E-06,+1.800000E+00,+1.999998E-02
+2.542000E-06,+1.880000E+00,+1.999998E-02
+2.543000E-06,+1.880000E+00,+1.999998E-02
+2.544000E-06,+2.000000E+00,+6.000018E-02
+2.545000E-06,+2.080000E+00,+6.000018E-02
+2.546000E-06,+2.160000E+00,+1.999998E-02
+2.547000E-06,+2.160000E+00,+6.000018E-02
+2.548000E-06,+2.280000E+00,+6.000018E-02
+2.549000E-06,+2.320000E+00,+6.000018E-02
+2.550000E-06,+2.360000E+00,+6.000018E-02
+2.551000E-06,+2.440000E+00,+6.000018E-02
+2.552000E-06,+2.440000E+00,+6.000018E-02
+2.553000E-06,+2.520000E+00,+6.000018E-02
+2.554000E-06,+2.560000E+00,+6.000018E-02
+2.555000E-06,+2.520000E+00,+6.000018E-02
+2.556000E-06,+2.600000E+00,+6.000018E-02
+2.557000E-06,+2.600000E+00,+6.000018E-02
+2.558000E-06,+2.640000E+00,+6.000018E-02
+2.559000E-06,+2.680000E+00,+6.000018E-02
+2.560000E-06,+2.720000E+00,+6.000018E-02
+2.561000E-06,+2.760000E+00,+6.000018E-02
+2.562000E-06,+2.800000E+00,+6.000018E-02
+2.563000E-06,+2.800000E+00,+6.000018E-02
+2.564000E-06,+2.800000E+00,+1.000001E-01
+2.565000E-06,+2.840000E+00,+1.000001E-01
+2.566000E-06,+2.840000E+00,+6.000018E-02
+2.567000E-06,+2.880000E+00,+6.000018E-02
+2.568000E-06,+2.920000E+00,+1.000001E-01
+2.569000E-06,+2.920000E+00,+1.000001E-01
+2.570000E-06,+2.920000E+00,+1.000001E-01
+2.571000E-06,+2.920000E+00,+1.000001E-01
+2.572000E-06,+2.960000E+00,+1.000001E-01
+2.573000E-06,+3.000000E+00,+1.000001E-01
+2.574000E-06,+2.920000E+00,+6.000018E-02
+2.575000E-06,+2.960000E+00,+6.000018E-02
+2.576000E-06,+3.000000E+00,+1.000001E-01
+2.577000E-06,+3.000000E+00,+6.000018E-02
+2.578000E-06,+3.040000E+00,+6.000018E-02
+2.579000E-06,+3.040000E+00,+6.000018E-02
+2.580000E-06,+3.000000E+00,+6.000018E-02
+2.581000E-06,+3.000000E+00,+6.000018E-02
+2.582000E-06,+3.040000E+00,+6.000018E-02
+2.583000E-06,+3.040000E+00,+1.000001E-01
+2.584000E-06,+3.040000E+00,+6.000018E-02
+2.585000E-06,+3.040000E+00,+6.000018E-02
+2.586000E-06,+3.080000E+00,+6.000018E-02
+2.587000E-06,+3.000000E+00,+6.000018E-02
+2.588000E-06,+3.080000E+00,+6.000018E-02
+2.589000E-06,+3.080000E+00,+6.000018E-02
+2.590000E-06,+3.040000E+00,+6.000018E-02
+2.591000E-06,+3.040000E+00,+6.000018E-02
+2.592000E-06,+3.080000E+00,+1.000001E-01
+2.593000E-06,+3.120000E+00,+1.400001E-01
+2.594000E-06,+3.080000E+00,+1.800001E-01
+2.595000E-06,+3.120000E+00,+2.600000E-01
+2.596000E-06,+3.080000E+00,+3.000002E-01
+2.597000E-06,+3.120000E+00,+3.400002E-01
+2.598000E-06,+3.120000E+00,+3.400002E-01
+2.599000E-06,+3.120000E+00,+4.600000E-01
+2.600000E-06,+3.080000E+00,+4.600000E-01
+2.601000E-06,+3.120000E+00,+5.000000E-01
+2.602000E-06,+3.120000E+00,+5.800002E-01
+2.603000E-06,+3.080000E+00,+6.600001E-01
+2.604000E-06,+3.080000E+00,+7.000000E-01
+2.605000E-06,+3.080000E+00,+7.800000E-01
+2.606000E-06,+3.080000E+00,+8.600001E-01
+2.607000E-06,+3.160000E+00,+9.000001E-01
+2.608000E-06,+3.160000E+00,+9.400001E-01
+2.609000E-06,+3.160000E+00,+1.020000E+00
+2.610000E-06,+3.160000E+00,+1.060000E+00
+2.611000E-06,+3.160000E+00,+1.140000E+00
+2.612000E-06,+3.120000E+00,+1.180000E+00
+2.613000E-06,+3.160000E+00,+1.260000E+00
+2.614000E-06,+3.160000E+00,+1.300000E+00
+2.615000E-06,+3.160000E+00,+1.300000E+00
+2.616000E-06,+3.120000E+00,+1.380000E+00
+2.617000E-06,+3.200000E+00,+1.380000E+00
+2.618000E-06,+3.200000E+00,+1.460000E+00
+2.619000E-06,+3.160000E+00,+1.500000E+00
+2.620000E-06,+3.200000E+00,+1.540000E+00
+2.621000E-06,+3.160000E+00,+1.580000E+00
+2.622000E-06,+3.160000E+00,+1.620000E+00
+2.623000E-06,+3.200000E+00,+1.620000E+00
+2.624000E-06,+3.200000E+00,+1.700000E+00
+2.625000E-06,+3.240000E+00,+1.740000E+00
+2.626000E-06,+3.240000E+00,+1.740000E+00
+2.627000E-06,+3.240000E+00,+1.780000E+00
+2.628000E-06,+3.200000E+00,+1.860000E+00
+2.629000E-06,+3.200000E+00,+1.860000E+00
+2.630000E-06,+3.240000E+00,+1.860000E+00
+2.631000E-06,+3.240000E+00,+1.940000E+00
+2.632000E-06,+3.240000E+00,+1.980000E+00
+2.633000E-06,+3.280000E+00,+2.020000E+00
+2.634000E-06,+3.240000E+00,+2.020000E+00
+2.635000E-06,+3.240000E+00,+2.060000E+00
+2.636000E-06,+3.240000E+00,+2.060000E+00
+2.637000E-06,+3.200000E+00,+2.100000E+00
+2.638000E-06,+3.200000E+00,+2.140000E+00
+2.639000E-06,+3.200000E+00,+2.140000E+00
+2.640000E-06,+3.240000E+00,+2.180000E+00
+2.641000E-06,+3.240000E+00,+2.180000E+00
+2.642000E-06,+3.200000E+00,+2.180000E+00
+2.643000E-06,+3.200000E+00,+2.220000E+00
+2.644000E-06,+3.200000E+00,+2.260000E+00
+2.645000E-06,+3.240000E+00,+2.260000E+00
+2.646000E-06,+3.160000E+00,+2.260000E+00
+2.647000E-06,+3.240000E+00,+2.340000E+00
+2.648000E-06,+3.200000E+00,+2.340000E+00
+2.649000E-06,+3.240000E+00,+2.380000E+00
+2.650000E-06,+3.240000E+00,+2.380000E+00
+2.651000E-06,+3.160000E+00,+2.420000E+00
+2.652000E-06,+3.240000E+00,+2.460000E+00
+2.653000E-06,+3.240000E+00,+2.500000E+00
+2.654000E-06,+3.160000E+00,+2.500000E+00
+2.655000E-06,+3.240000E+00,+2.500000E+00
+2.656000E-06,+3.200000E+00,+2.540000E+00
+2.657000E-06,+3.240000E+00,+2.540000E+00
+2.658000E-06,+3.200000E+00,+2.580000E+00
+2.659000E-06,+3.200000E+00,+2.580000E+00
+2.660000E-06,+3.240000E+00,+2.580000E+00
+2.661000E-06,+3.160000E+00,+2.620000E+00
+2.662000E-06,+3.200000E+00,+2.620000E+00
+2.663000E-06,+3.160000E+00,+2.620000E+00
+2.664000E-06,+3.200000E+00,+2.660000E+00
+2.665000E-06,+3.200000E+00,+2.660000E+00
+2.666000E-06,+3.240000E+00,+2.660000E+00
+2.667000E-06,+3.160000E+00,+2.660000E+00
+2.668000E-06,+3.240000E+00,+2.700000E+00
+2.669000E-06,+3.200000E+00,+2.700000E+00
+2.670000E-06,+3.200000E+00,+2.700000E+00
+2.671000E-06,+3.200000E+00,+2.700000E+00
+2.672000E-06,+3.240000E+00,+2.740000E+00
+2.673000E-06,+3.240000E+00,+2.740000E+00
+2.674000E-06,+3.240000E+00,+2.740000E+00
+2.675000E-06,+3.200000E+00,+2.780000E+00
+2.676000E-06,+3.120000E+00,+2.780000E+00
+2.677000E-06,+3.040000E+00,+2.820000E+00
+2.678000E-06,+3.000000E+00,+2.740000E+00
+2.679000E-06,+3.000000E+00,+2.740000E+00
+2.680000E-06,+2.960000E+00,+2.780000E+00
+2.681000E-06,+3.000000E+00,+2.780000E+00
+2.682000E-06,+2.960000E+00,+2.820000E+00
+2.683000E-06,+3.000000E+00,+2.860000E+00
+2.684000E-06,+2.960000E+00,+2.900000E+00
+2.685000E-06,+2.960000E+00,+2.940000E+00
+2.686000E-06,+2.880000E+00,+2.940000E+00
+2.687000E-06,+2.800000E+00,+2.940000E+00
+2.688000E-06,+2.720000E+00,+2.940000E+00
+2.689000E-06,+2.680000E+00,+2.940000E+00
+2.690000E-06,+2.600000E+00,+2.940000E+00
+2.691000E-06,+2.560000E+00,+2.940000E+00
+2.692000E-06,+2.480000E+00,+2.940000E+00
+2.693000E-06,+2.440000E+00,+2.940000E+00
+2.694000E-06,+2.360000E+00,+2.900000E+00
+2.695000E-06,+2.360000E+00,+2.940000E+00
+2.696000E-06,+2.240000E+00,+2.980000E+00
+2.697000E-06,+2.240000E+00,+2.980000E+00
+2.698000E-06,+2.160000E+00,+2.980000E+00
+2.699000E-06,+2.080000E+00,+2.980000E+00
+2.700000E-06,+2.000000E+00,+2.980000E+00
+2.701000E-06,+2.000000E+00,+2.980000E+00
+2.702000E-06,+1.920000E+00,+2.980000E+00
+2.703000E-06,+1.840000E+00,+2.980000E+00
+2.704000E-06,+1.760000E+00,+3.020000E+00
+2.705000E-06,+1.720000E+00,+3.020000E+00
+2.706000E-06,+1.640000E+00,+3.020000E+00
+2.707000E-06,+1.600000E+00,+3.020000E+00
+2.708000E-06,+1.520000E+00,+3.020000E+00
+2.709000E-06,+1.480000E+00,+3.020000E+00
+2.710000E-06,+1.400000E+00,+3.020000E+00
+2.711000E-06,+1.320000E+00,+3.020000E+00
+2.712000E-06,+1.240000E+00,+3.020000E+00
+2.713000E-06,+1.200000E+00,+3.020000E+00
+2.714000E-06,+1.160000E+00,+3.020000E+00
+2.715000E-06,+1.080000E+00,+3.020000E+00
+2.716000E-06,+1.040000E+00,+3.020000E+00
+2.717000E-06,+9.999999E-01,+3.020000E+00
+2.718000E-06,+9.600000E-01,+3.020000E+00
+2.719000E-06,+8.799999E-01,+3.020000E+00
+2.720000E-06,+8.799999E-01,+3.020000E+00
+2.721000E-06,+8.400000E-01,+3.020000E+00
+2.722000E-06,+8.000000E-01,+3.020000E+00
+2.723000E-06,+7.600000E-01,+3.020000E+00
+2.724000E-06,+7.200000E-01,+3.020000E+00
+2.725000E-06,+6.800000E-01,+3.020000E+00
+2.726000E-06,+6.800000E-01,+2.980000E+00
+2.727000E-06,+6.400000E-01,+3.060000E+00
+2.728000E-06,+5.600000E-01,+3.020000E+00
+2.729000E-06,+6.000000E-01,+3.020000E+00
+2.730000E-06,+5.600000E-01,+3.020000E+00
+2.731000E-06,+5.200000E-01,+3.020000E+00
+2.732000E-06,+5.200000E-01,+3.020000E+00
+2.733000E-06,+4.800000E-01,+3.020000E+00
+2.734000E-06,+4.800000E-01,+3.020000E+00
+2.735000E-06,+4.400000E-01,+3.020000E+00
+2.736000E-06,+4.400000E-01,+3.020000E+00
+2.737000E-06,+4.400000E-01,+3.020000E+00
+2.738000E-06,+4.000000E-01,+3.020000E+00
+2.739000E-06,+4.000000E-01,+3.020000E+00
+2.740000E-06,+3.600000E-01,+3.020000E+00
+2.741000E-06,+3.600000E-01,+3.020000E+00
+2.742000E-06,+3.600000E-01,+3.020000E+00
+2.743000E-06,+3.200000E-01,+3.060000E+00
+2.744000E-06,+3.200000E-01,+3.020000E+00
+2.745000E-06,+3.200000E-01,+3.020000E+00
+2.746000E-06,+3.200000E-01,+3.020000E+00
+2.747000E-06,+2.800000E-01,+3.060000E+00
+2.748000E-06,+2.800000E-01,+3.060000E+00
+2.749000E-06,+2.800000E-01,+3.060000E+00
+2.750000E-06,+2.400000E-01,+3.060000E+00
+2.751000E-06,+2.400000E-01,+3.060000E+00
+2.752000E-06,+2.400000E-01,+3.060000E+00
+2.753000E-06,+2.400000E-01,+3.060000E+00
+2.754000E-06,+2.400000E-01,+3.060000E+00
+2.755000E-06,+2.000000E-01,+3.020000E+00
+2.756000E-06,+2.000000E-01,+3.020000E+00
+2.757000E-06,+2.000000E-01,+3.020000E+00
+2.758000E-06,+2.000000E-01,+3.020000E+00
+2.759000E-06,+1.600000E-01,+3.020000E+00
+2.760000E-06,+1.600000E-01,+3.020000E+00
+2.761000E-06,+1.600000E-01,+3.020000E+00
+2.762000E-06,+1.200000E-01,+3.020000E+00
+2.763000E-06,+1.200000E-01,+3.020000E+00
+2.764000E-06,+8.000000E-02,+3.020000E+00
+2.765000E-06,+3.999999E-02,+3.020000E+00
+2.766000E-06,+3.999999E-02,+2.980000E+00
+2.767000E-06,+3.999999E-02,+2.980000E+00
+2.768000E-06,+3.999999E-02,+2.940000E+00
+2.769000E-06,-1.490116E-08,+2.860000E+00
+2.770000E-06,-1.490116E-08,+2.820000E+00
+2.771000E-06,-1.490116E-08,+2.740000E+00
+2.772000E-06,-1.490116E-08,+2.700000E+00
+2.773000E-06,+3.999999E-02,+2.660000E+00
+2.774000E-06,+3.999999E-02,+2.620000E+00
+2.775000E-06,+3.999999E-02,+2.540000E+00
+2.776000E-06,+8.000000E-02,+2.500000E+00
+2.777000E-06,+8.000000E-02,+2.460000E+00
+2.778000E-06,+8.000000E-02,+2.420000E+00
+2.779000E-06,+1.200000E-01,+2.340000E+00
+2.780000E-06,+1.200000E-01,+2.300000E+00
+2.781000E-06,+1.200000E-01,+2.260000E+00
+2.782000E-06,+1.200000E-01,+2.220000E+00
+2.783000E-06,+1.200000E-01,+2.140000E+00
+2.784000E-06,+8.000000E-02,+2.100000E+00
+2.785000E-06,+8.000000E-02,+2.060000E+00
+2.786000E-06,+3.999999E-02,+1.980000E+00
+2.787000E-06,+3.999999E-02,+1.940000E+00
+2.788000E-06,+3.999999E-02,+1.900000E+00
+2.789000E-06,+3.999999E-02,+1.900000E+00
+2.790000E-06,+3.999999E-02,+1.780000E+00
+2.791000E-06,+3.999999E-02,+1.780000E+00
+2.792000E-06,+3.999999E-02,+1.740000E+00
+2.793000E-06,+3.999999E-02,+1.700000E+00
+2.794000E-06,+3.999999E-02,+1.660000E+00
+2.795000E-06,-1.490116E-08,+1.620000E+00
+2.796000E-06,-1.490116E-08,+1.580000E+00
+2.797000E-06,-1.490116E-08,+1.540000E+00
+2.798000E-06,-1.490116E-08,+1.500000E+00
+2.799000E-06,+3.999999E-02,+1.460000E+00
+2.800000E-06,+3.999999E-02,+1.460000E+00
+2.801000E-06,+3.999999E-02,+1.420000E+00
+2.802000E-06,+3.999999E-02,+1.380000E+00
+2.803000E-06,+3.999999E-02,+1.340000E+00
+2.804000E-06,+3.999999E-02,+1.300000E+00
+2.805000E-06,+3.999999E-02,+1.300000E+00
+2.806000E-06,+3.999999E-02,+1.260000E+00
+2.807000E-06,+3.999999E-02,+1.220000E+00
+2.808000E-06,+3.999999E-02,+1.180000E+00
+2.809000E-06,+3.999999E-02,+1.140000E+00
+2.810000E-06,+3.999999E-02,+1.140000E+00
+2.811000E-06,+3.999999E-02,+1.100000E+00
+2.812000E-06,-1.490116E-08,+1.060000E+00
+2.813000E-06,-1.490116E-08,+1.060000E+00
+2.814000E-06,-1.490116E-08,+1.020000E+00
+2.815000E-06,-1.490116E-08,+9.800000E-01
+2.816000E-06,-1.490116E-08,+9.800000E-01
+2.817000E-06,-1.490116E-08,+9.400001E-01
+2.818000E-06,-4.000001E-02,+9.400001E-01
+2.819000E-06,-4.000001E-02,+9.000001E-01
+2.820000E-06,-4.000001E-02,+9.000001E-01
+2.821000E-06,-4.000001E-02,+8.600001E-01
+2.822000E-06,-4.000001E-02,+8.600001E-01
+2.823000E-06,-4.000001E-02,+8.200002E-01
+2.824000E-06,-4.000001E-02,+8.200002E-01
+2.825000E-06,-4.000001E-02,+7.800000E-01
+2.826000E-06,-4.000001E-02,+7.800000E-01
+2.827000E-06,-4.000001E-02,+7.400000E-01
+2.828000E-06,-4.000001E-02,+7.400000E-01
+2.829000E-06,-4.000001E-02,+7.000000E-01
+2.830000E-06,-1.490116E-08,+6.600001E-01
+2.831000E-06,-1.490116E-08,+7.000000E-01
+2.832000E-06,-1.490116E-08,+7.000000E-01
+2.833000E-06,-1.490116E-08,+6.200001E-01
+2.834000E-06,-1.490116E-08,+6.200001E-01
+2.835000E-06,-1.490116E-08,+5.800002E-01
+2.836000E-06,-1.490116E-08,+5.800002E-01
+2.837000E-06,+3.999999E-02,+6.200001E-01
+2.838000E-06,+1.200000E-01,+5.400000E-01
+2.839000E-06,+2.000000E-01,+5.400000E-01
+2.840000E-06,+2.800000E-01,+6.200001E-01
+2.841000E-06,+3.600000E-01,+5.800002E-01
+2.842000E-06,+4.000000E-01,+5.800002E-01
+2.843000E-06,+4.000000E-01,+5.800002E-01
+2.844000E-06,+4.000000E-01,+5.800002E-01
+2.845000E-06,+4.000000E-01,+5.800002E-01
+2.846000E-06,+4.000000E-01,+5.000000E-01
+2.847000E-06,+4.000000E-01,+5.000000E-01
+2.848000E-06,+4.800000E-01,+4.600000E-01
+2.849000E-06,+5.200000E-01,+4.200001E-01
+2.850000E-06,+6.000000E-01,+4.200001E-01
+2.851000E-06,+6.800000E-01,+4.200001E-01
+2.852000E-06,+7.600000E-01,+4.200001E-01
+2.853000E-06,+8.400000E-01,+4.200001E-01
+2.854000E-06,+9.200000E-01,+4.600000E-01
+2.855000E-06,+9.999999E-01,+4.200001E-01
+2.856000E-06,+1.040000E+00,+4.200001E-01
+2.857000E-06,+1.120000E+00,+3.800001E-01
+2.858000E-06,+1.120000E+00,+3.800001E-01
+2.859000E-06,+1.240000E+00,+3.800001E-01
+2.860000E-06,+1.280000E+00,+3.400002E-01
+2.861000E-06,+1.320000E+00,+3.400002E-01
+2.862000E-06,+1.440000E+00,+3.000002E-01
+2.863000E-06,+1.520000E+00,+3.400002E-01
+2.864000E-06,+1.560000E+00,+3.000002E-01
+2.865000E-06,+1.640000E+00,+3.000002E-01
+2.866000E-06,+1.760000E+00,+3.000002E-01
+2.867000E-06,+1.760000E+00,+3.000002E-01
+2.868000E-06,+1.880000E+00,+3.000002E-01
+2.869000E-06,+1.920000E+00,+3.400002E-01
+2.870000E-06,+1.960000E+00,+3.400002E-01
+2.871000E-06,+2.040000E+00,+3.400002E-01
+2.872000E-06,+2.120000E+00,+3.000002E-01
+2.873000E-06,+2.160000E+00,+3.000002E-01
+2.874000E-06,+2.200000E+00,+3.000002E-01
+2.875000E-06,+2.280000E+00,+3.400002E-01
+2.876000E-06,+2.320000E+00,+3.400002E-01
+2.877000E-06,+2.360000E+00,+3.400002E-01
+2.878000E-06,+2.440000E+00,+3.000002E-01
+2.879000E-06,+2.480000E+00,+3.400002E-01
+2.880000E-06,+2.480000E+00,+3.800001E-01
+2.881000E-06,+2.560000E+00,+3.000002E-01
+2.882000E-06,+2.600000E+00,+3.000002E-01
+2.883000E-06,+2.600000E+00,+3.000002E-01
+2.884000E-06,+2.680000E+00,+3.400002E-01
+2.885000E-06,+2.640000E+00,+3.800001E-01
+2.886000E-06,+2.720000E+00,+3.000002E-01
+2.887000E-06,+2.720000E+00,+3.400002E-01
+2.888000E-06,+2.720000E+00,+3.400002E-01
+2.889000E-06,+2.800000E+00,+3.400002E-01
+2.890000E-06,+2.840000E+00,+3.400002E-01
+2.891000E-06,+2.840000E+00,+3.400002E-01
+2.892000E-06,+2.880000E+00,+3.400002E-01
+2.893000E-06,+2.880000E+00,+3.400002E-01
+2.894000E-06,+2.920000E+00,+3.400002E-01
+2.895000E-06,+2.920000E+00,+3.400002E-01
+2.896000E-06,+2.920000E+00,+3.800001E-01
+2.897000E-06,+2.960000E+00,+3.800001E-01
+2.898000E-06,+2.960000E+00,+3.400002E-01
+2.899000E-06,+3.000000E+00,+3.400002E-01
+2.900000E-06,+3.000000E+00,+3.400002E-01
+2.901000E-06,+3.000000E+00,+3.400002E-01
+2.902000E-06,+2.960000E+00,+3.400002E-01
+2.903000E-06,+3.040000E+00,+3.400002E-01
+2.904000E-06,+3.000000E+00,+3.400002E-01
+2.905000E-06,+3.040000E+00,+3.400002E-01
+2.906000E-06,+3.040000E+00,+3.400002E-01
+2.907000E-06,+3.040000E+00,+3.400002E-01
+2.908000E-06,+3.000000E+00,+3.400002E-01
+2.909000E-06,+3.000000E+00,+3.400002E-01
+2.910000E-06,+3.000000E+00,+3.000002E-01
+2.911000E-06,+3.040000E+00,+3.000002E-01
+2.912000E-06,+3.040000E+00,+3.400002E-01
+2.913000E-06,+3.080000E+00,+3.000002E-01
+2.914000E-06,+3.080000E+00,+3.000002E-01
+2.915000E-06,+3.040000E+00,+3.000002E-01
+2.916000E-06,+3.080000E+00,+3.000002E-01
+2.917000E-06,+3.080000E+00,+3.000002E-01
+2.918000E-06,+3.080000E+00,+3.400002E-01
+2.919000E-06,+3.120000E+00,+3.000002E-01
+2.920000E-06,+3.120000E+00,+3.000002E-01
+2.921000E-06,+3.120000E+00,+3.000002E-01
+2.922000E-06,+3.080000E+00,+3.000002E-01
+2.923000E-06,+3.120000E+00,+3.000002E-01
+2.924000E-06,+3.160000E+00,+3.000002E-01
+2.925000E-06,+3.160000E+00,+3.400002E-01
+2.926000E-06,+3.160000E+00,+3.000002E-01
+2.927000E-06,+3.200000E+00,+3.800001E-01
+2.928000E-06,+3.160000E+00,+3.400002E-01
+2.929000E-06,+3.200000E+00,+3.000002E-01
+2.930000E-06,+3.240000E+00,+3.000002E-01
+2.931000E-06,+3.200000E+00,+3.000002E-01
+2.932000E-06,+3.200000E+00,+2.600000E-01
+2.933000E-06,+3.200000E+00,+3.000002E-01
+2.934000E-06,+3.200000E+00,+2.200000E-01
+2.935000E-06,+3.240000E+00,+2.200000E-01
+2.936000E-06,+3.200000E+00,+2.600000E-01
+2.937000E-06,+3.240000E+00,+2.200000E-01
+2.938000E-06,+3.240000E+00,+1.800001E-01
+2.939000E-06,+3.240000E+00,+1.800001E-01
+2.940000E-06,+3.200000E+00,+1.800001E-01
+2.941000E-06,+3.200000E+00,+1.800001E-01
+2.942000E-06,+3.200000E+00,+1.800001E-01
+2.943000E-06,+3.240000E+00,+1.800001E-01
+2.944000E-06,+3.240000E+00,+1.800001E-01
+2.945000E-06,+3.240000E+00,+1.800001E-01
+2.946000E-06,+3.200000E+00,+1.800001E-01
+2.947000E-06,+3.200000E+00,+1.800001E-01
+2.948000E-06,+3.200000E+00,+1.800001E-01
+2.949000E-06,+3.160000E+00,+1.800001E-01
+2.950000E-06,+3.160000E+00,+1.800001E-01
+2.951000E-06,+3.160000E+00,+1.400001E-01
+2.952000E-06,+3.200000E+00,+1.400001E-01
+2.953000E-06,+3.200000E+00,+1.400001E-01
+2.954000E-06,+3.200000E+00,+1.400001E-01
+2.955000E-06,+3.200000E+00,+1.400001E-01
+2.956000E-06,+3.160000E+00,+1.400001E-01
+2.957000E-06,+3.160000E+00,+1.400001E-01
+2.958000E-06,+3.120000E+00,+1.000001E-01
+2.959000E-06,+3.200000E+00,+1.400001E-01
+2.960000E-06,+3.120000E+00,+1.000001E-01
+2.961000E-06,+3.160000E+00,+1.000001E-01
+2.962000E-06,+3.200000E+00,+1.000001E-01
+2.963000E-06,+3.160000E+00,+1.000001E-01
+2.964000E-06,+3.160000E+00,+1.000001E-01
+2.965000E-06,+3.200000E+00,+1.400001E-01
+2.966000E-06,+3.160000E+00,+6.000018E-02
+2.967000E-06,+3.200000E+00,+6.000018E-02
+2.968000E-06,+3.160000E+00,+1.000001E-01
+2.969000E-06,+3.200000E+00,+1.000001E-01
+2.970000E-06,+3.200000E+00,+6.000018E-02
+2.971000E-06,+3.200000E+00,+6.000018E-02
+2.972000E-06,+3.240000E+00,+6.000018E-02
+2.973000E-06,+3.200000E+00,+6.000018E-02
+2.974000E-06,+3.200000E+00,+6.000018E-02
+2.975000E-06,+3.200000E+00,+6.000018E-02
+2.976000E-06,+3.200000E+00,+6.000018E-02
+2.977000E-06,+3.240000E+00,+6.000018E-02
+2.978000E-06,+3.240000E+00,+6.000018E-02
+2.979000E-06,+3.200000E+00,+6.000018E-02
+2.980000E-06,+3.200000E+00,+6.000018E-02
+2.981000E-06,+3.200000E+00,+6.000018E-02
+2.982000E-06,+3.240000E+00,+6.000018E-02
+2.983000E-06,+3.240000E+00,+6.000018E-02
+2.984000E-06,+3.200000E+00,+6.000018E-02
+2.985000E-06,+3.240000E+00,+6.000018E-02
+2.986000E-06,+3.200000E+00,+6.000018E-02
+2.987000E-06,+3.240000E+00,+6.000018E-02
+2.988000E-06,+3.200000E+00,+6.000018E-02
+2.989000E-06,+3.200000E+00,+6.000018E-02
+2.990000E-06,+3.200000E+00,+6.000018E-02
